2023-12-15 10:53:48.655 [INFO]:1904	[main]:157	[U] 
2023-12-15 12:18:04.134 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 40.0017 229.113 -5.95495
2023-12-15 12:18:04.134 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.628757 -0.0870555 -0.00622754 -0.772688
2023-12-15 12:18:04.134 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= 0.191942 saw angle= 0.462671
2023-12-15 12:18:04.648 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.80131 -0.0255457 -0.0532882 -0.595323
2023-12-15 12:18:04.649 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 31.0452 -102.457 -1547.3
2023-12-15 12:18:04.649 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.966304 -0.00586349 -0.0616437 0.249844
2023-12-15 12:18:04.649 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 172.192 -486.108 -1544.13
2023-12-15 12:18:04.649 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 39.8908 228.469 -5.74423
2023-12-15 12:18:04.649 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.628755 -0.0868102 -0.00462337 -0.772729
2023-12-15 12:18:04.649 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= 0.18929 saw angle= 0.346615
2023-12-15 12:18:05.169 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.801166 -0.0262371 -0.0538679 -0.595435
2023-12-15 12:18:05.169 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 31.1891 -103.094 -1547.28
2023-12-15 12:18:05.169 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.966322 -0.00522633 -0.0612067 0.249895
2023-12-15 12:18:05.169 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 172.303 -486.199 -1544.11
2023-12-15 12:18:05.169 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 39.623 227.95 -5.73555
2023-12-15 12:18:05.169 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.628547 -0.087885 -0.00574433 -0.772769
2023-12-15 12:18:05.169 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= 0.343279 saw angle= 0.380522
2023-12-15 12:18:05.686 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.801202 -0.0255093 -0.0533942 -0.595461
2023-12-15 12:18:05.686 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 31.3175 -103.976 -1547.19
2023-12-15 12:18:05.686 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.966314 -0.00557401 -0.0613955 0.249873
2023-12-15 12:18:05.686 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 172.299 -486.277 -1544.19
2023-12-15 12:18:05.686 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 39.3522 227.202 -5.67595
2023-12-15 12:18:05.686 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.628582 -0.0868991 -0.0051081 -0.772857
2023-12-15 12:18:05.686 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= 0.458195 saw angle= 0.391671
2023-12-15 12:18:06.200 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.8013 -0.0262818 -0.0540468 -0.595236
2023-12-15 12:18:06.200 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 31.5612 -105.281 -1546.19
2023-12-15 12:18:06.200 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.96633 -0.00514188 -0.0613091 0.249842
2023-12-15 12:18:06.200 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 172.356 -486.422 -1544.08
2023-12-15 12:18:06.200 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 39.1369 226.024 -4.66035
2023-12-15 12:18:06.200 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.628776 -0.0880818 -0.00587398 -0.772559
2023-12-15 12:18:06.200 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= 0.533247 saw angle= 0.362617
2023-12-15 12:18:06.715 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.800989 -0.0267556 -0.054712 -0.595573
2023-12-15 12:18:06.715 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 32.0834 -106.651 -1546.71
2023-12-15 12:18:06.715 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.966297 -0.00489151 -0.0611134 0.250024
2023-12-15 12:18:06.715 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 172.384 -486.426 -1544.36
2023-12-15 12:18:06.715 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 38.8237 224.581 -4.76068
2023-12-15 12:18:06.715 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.628263 -0.0888274 -0.00670426 -0.772885
2023-12-15 12:18:06.715 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= 0.528497 saw angle= 0.41731
2023-12-15 12:18:07.216 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.800937 -0.0268496 -0.0546594 -0.595644
2023-12-15 12:18:07.216 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 32.5192 -107.79 -1545.77
2023-12-15 12:18:07.216 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.966208 -0.00526641 -0.0616745 0.250221
2023-12-15 12:18:07.216 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 172.416 -486.438 -1544.49
2023-12-15 12:18:07.216 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 38.8199 223.346 -3.52789
2023-12-15 12:18:07.216 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.62806 -0.0889554 -0.00594528 -0.773041
2023-12-15 12:18:07.216 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= 0.409472 saw angle= 0.3743
2023-12-15 12:18:07.745 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.800876 -0.0269541 -0.054635 -0.595723
2023-12-15 12:18:07.745 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 32.8173 -108.758 -1546.04
2023-12-15 12:18:07.745 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.966269 -0.00482237 -0.0614182 0.250056
2023-12-15 12:18:07.745 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 172.425 -486.547 -1544.51
2023-12-15 12:18:07.745 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 38.5012 222.481 -3.97813
2023-12-15 12:18:07.745 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.628093 -0.0892496 -0.00637748 -0.772977
2023-12-15 12:18:07.745 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= 0.492027 saw angle= 0.384104
2023-12-15 12:18:08.283 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.800876 -0.0269098 -0.0547514 -0.595714
2023-12-15 12:18:08.283 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 33.0033 -109.349 -1546.01
2023-12-15 12:18:08.283 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.966235 -0.00544112 -0.0618585 0.250068
2023-12-15 12:18:08.283 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 172.425 -486.577 -1544.51
2023-12-15 12:18:08.283 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 38.4256 221.898 -3.64422
2023-12-15 12:18:08.283 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.628121 -0.0890022 -0.00577794 -0.772987
2023-12-15 12:18:08.283 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= 0.480814 saw angle= 0.35443
2023-12-15 12:18:08.806 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.801004 -0.0275423 -0.0557744 -0.595418
2023-12-15 12:18:08.806 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 33.0863 -110.063 -1546.08
2023-12-15 12:18:08.806 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.966131 -0.00520769 -0.0620084 0.250438
2023-12-15 12:18:08.806 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 172.509 -486.693 -1544.22
2023-12-15 12:18:08.806 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 38.4095 221.313 -3.68151
2023-12-15 12:18:08.806 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.628065 -0.0901422 -0.0066043 -0.772894
2023-12-15 12:18:08.806 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= 0.371687 saw angle= 0.35277
2023-12-15 12:18:09.330 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.801082 -0.0272604 -0.0561454 -0.595292
2023-12-15 12:18:09.330 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 33.2446 -110.849 -1545.96
2023-12-15 12:18:09.330 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.966225 -0.00496822 -0.0619756 0.250086
2023-12-15 12:18:09.330 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 172.554 -486.814 -1544.33
2023-12-15 12:18:09.330 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 38.1171 220.682 -3.50623
2023-12-15 12:18:09.330 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.628457 -0.0901032 -0.00722162 -0.772574
2023-12-15 12:18:09.330 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= 0.544235 saw angle= 0.360994
2023-12-15 12:18:09.848 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.800865 -0.0275812 -0.0562036 -0.595564
2023-12-15 12:18:09.848 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 33.6097 -112.171 -1545.57
2023-12-15 12:18:09.848 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.966026 -0.00604549 -0.0629749 0.250581
2023-12-15 12:18:09.848 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 172.595 -486.86 -1544.25
2023-12-15 12:18:09.848 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 37.9514 219.369 -2.61326
2023-12-15 12:18:09.848 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.627847 -0.0902106 -0.00572942 -0.77307
2023-12-15 12:18:09.848 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= 0.529962 saw angle= 0.327456
2023-12-15 12:18:10.363 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.800986 -0.0284926 -0.0570005 -0.595281
2023-12-15 12:18:10.365 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 33.8849 -113.145 -1545.51
2023-12-15 12:18:10.365 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.966163 -0.00513847 -0.0622265 0.250262
2023-12-15 12:18:10.365 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 172.62 -486.819 -1544.46
2023-12-15 12:18:10.365 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 37.6743 218.332 -2.3765
2023-12-15 12:18:10.365 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.628285 -0.0915282 -0.00743154 -0.772544
2023-12-15 12:18:10.365 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= 0.610286 saw angle= 0.30901
2023-12-15 12:18:10.875 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.80084 -0.0283905 -0.0571402 -0.59547
2023-12-15 12:18:10.875 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 34.0732 -113.854 -1545.29
2023-12-15 12:18:10.875 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.966188 -0.00501962 -0.0612013 0.250421
2023-12-15 12:18:10.875 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 172.673 -486.785 -1544.42
2023-12-15 12:18:10.875 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 37.4441 217.604 -2.26899
2023-12-15 12:18:10.875 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.627947 -0.0909775 -0.00848163 -0.772874
2023-12-15 12:18:10.875 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= 0.69524 saw angle= 0.444994
2023-12-15 12:18:11.382 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.801053 -0.0287592 -0.057597 -0.595121
2023-12-15 12:18:11.382 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 34.1539 -114.491 -1544.89
2023-12-15 12:18:11.382 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.96616 -0.00491589 -0.0610483 0.250568
2023-12-15 12:18:11.382 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 172.717 -486.933 -1544.42
2023-12-15 12:18:11.382 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 37.5095 217.1 -1.73197
2023-12-15 12:18:11.382 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.628137 -0.0914211 -0.00900223 -0.772661
2023-12-15 12:18:11.382 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= 0.585032 saw angle= 0.439686
2023-12-15 12:18:11.898 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.800949 -0.0283839 -0.0567527 -0.59536
2023-12-15 12:18:11.898 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 34.3708 -115.164 -1544.58
2023-12-15 12:18:11.898 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.966086 -0.00474219 -0.0625294 0.250491
2023-12-15 12:18:11.898 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 172.636 -486.956 -1544.51
2023-12-15 12:18:11.898 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 37.3348 216.413 -1.69177
2023-12-15 12:18:11.898 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.628027 -0.0918781 -0.0071982 -0.772715
2023-12-15 12:18:11.898 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= 0.617273 saw angle= 0.308377
2023-12-15 12:18:12.416 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.800962 -0.0284069 -0.057568 -0.595264
2023-12-15 12:18:12.416 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 34.7706 -116.278 -1544.18
2023-12-15 12:18:12.416 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.966225 -0.00474212 -0.0608886 0.250357
2023-12-15 12:18:12.416 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 172.759 -486.88 -1544.61
2023-12-15 12:18:12.416 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 37.0636 215.206 -1.01576
2023-12-15 12:18:12.416 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.628167 -0.0911166 -0.00930907 -0.772669
2023-12-15 12:18:12.416 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= 0.703948 saw angle= 0.480105
2023-12-15 12:18:12.949 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.800938 -0.0282229 -0.0569306 -0.595366
2023-12-15 12:18:12.949 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 35.1416 -117.38 -1543.67
2023-12-15 12:18:12.949 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.966239 -0.00502508 -0.0614337 0.250166
2023-12-15 12:18:12.949 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 172.695 -486.814 -1544.74
2023-12-15 12:18:12.949 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 36.8109 213.983 -0.477176
2023-12-15 12:18:12.949 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.628268 -0.0908725 -0.00814311 -0.772629
2023-12-15 12:18:12.949 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= 0.754685 saw angle= 0.398604
2023-12-15 12:18:13.468 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.800769 -0.0270518 -0.0552173 -0.595809
2023-12-15 12:18:13.468 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 36.1768 -120.256 -1543.03
2023-12-15 12:18:13.468 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.966179 -0.00625605 -0.0633773 0.249884
2023-12-15 12:18:13.468 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 172.359 -486.372 -1545.26
2023-12-15 12:18:13.468 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 36.2159 210.459 0.467334
2023-12-15 12:18:13.468 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.62822 -0.0895009 -0.00450097 -0.772857
2023-12-15 12:18:13.468 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= 0.706013 saw angle= 0.25101
2023-12-15 12:18:13.999 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.800495 -0.0299657 -0.0580407 -0.59577
2023-12-15 12:18:13.999 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 35.5998 -115.998 -1545.01
2023-12-15 12:18:13.999 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.966464 -0.00643012 -0.0627443 0.248934
2023-12-15 12:18:13.999 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 171.787 -484.863 -1545.67
2023-12-15 12:18:13.999 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 37.0115 212.91 0.329079
2023-12-15 12:18:13.999 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.628871 -0.0924399 -0.00698225 -0.771964
2023-12-15 12:18:13.999 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= 0.424563 saw angle= 0.170174
2023-12-15 12:18:14.521 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.799754 -0.0377031 -0.0669923 -0.595386
2023-12-15 12:18:14.521 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 31.188 -99.7912 -1549.21
2023-12-15 12:18:14.521 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.966437 -0.0066606 -0.0627506 0.249032
2023-12-15 12:18:14.521 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 171.814 -485.018 -1545.36
2023-12-15 12:18:14.521 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 40.9241 229.323 0.335095
2023-12-15 12:18:14.521 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.628642 -0.101929 -0.013609 -0.770866
2023-12-15 12:18:14.521 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= 0.0146838 saw angle= 0.144018
2023-12-15 12:18:15.034 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.800237 -0.0313969 -0.0601132 -0.595837
2023-12-15 12:18:15.034 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 35.1807 -114.274 -1543.78
2023-12-15 12:18:15.034 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.966442 -0.00713614 -0.0629191 0.248957
2023-12-15 12:18:15.034 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 171.851 -485.019 -1545.19
2023-12-15 12:18:15.034 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 37.6396 214.695 2.30917
2023-12-15 12:18:15.034 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.62872 -0.0938834 -0.0080796 -0.771901
2023-12-15 12:18:15.034 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= 0.395778 saw angle= 0.182384
2023-12-15 12:18:15.550 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.800089 -0.0353567 -0.0647468 -0.595328
2023-12-15 12:18:15.550 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 32.6452 -106.341 -1539.19
2023-12-15 12:18:15.550 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.966473 -0.00663042 -0.0625838 0.248935
2023-12-15 12:18:15.550 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 171.783 -485.108 -1545.26
2023-12-15 12:18:15.550 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 40.2046 222.568 8.96166
2023-12-15 12:18:15.550 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.628932 -0.0990196 -0.0121645 -0.771033
2023-12-15 12:18:15.550 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= 0.245042 saw angle= 0.142653
2023-12-15 12:18:16.066 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.800547 -0.031887 -0.0609834 -0.595306
2023-12-15 12:18:16.066 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 34.7593 -113.662 -1536.57
2023-12-15 12:18:16.066 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.96644 -0.00679215 -0.0626043 0.249056
2023-12-15 12:18:16.066 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 171.886 -485.198 -1545.12
2023-12-15 12:18:16.066 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 38.7492 215.236 9.59262
2023-12-15 12:18:16.066 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.629095 -0.0946236 -0.00924503 -0.771493
2023-12-15 12:18:16.066 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= 0.211969 saw angle= 0.179137
2023-12-15 12:18:16.612 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.80073 -0.0301196 -0.0585941 -0.595391
2023-12-15 12:18:16.612 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 36.0679 -117.987 -1537.81
2023-12-15 12:18:16.612 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.966473 -0.00704646 -0.0627102 0.248894
2023-12-15 12:18:16.612 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 171.81 -484.981 -1545.19
2023-12-15 12:18:16.612 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 37.469 210.723 7.41806
2023-12-15 12:18:16.612 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.629273 -0.0921792 -0.00713711 -0.771666
2023-12-15 12:18:16.612 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= 0.28953 saw angle= 0.15949
2023-12-15 12:18:17.135 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.800898 -0.0333143 -0.0607516 -0.594778
2023-12-15 12:18:17.135 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 31.2542 -102.077 -1549.34
2023-12-15 12:18:17.135 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.966447 -0.00690562 -0.0627602 0.248985
2023-12-15 12:18:17.135 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 171.805 -485.078 -1545.26
2023-12-15 12:18:17.135 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 39.9892 227.456 -2.49417
2023-12-15 12:18:17.135 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.629638 -0.0958963 -0.00846975 -0.770901
2023-12-15 12:18:17.135 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= 0.233558 saw angle= 0
2023-12-15 12:18:17.666 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.801468 -0.0259997 -0.0518062 -0.595222
2023-12-15 12:18:17.666 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 31.4106 -102.7 -1557.41
2023-12-15 12:18:17.666 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.966399 -0.00693949 -0.0627042 0.249185
2023-12-15 12:18:17.666 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 171.901 -485.3 -1545.44
